,Fossil fuel and cement production emissions by fuel type,,,,,,,
,"All values in million tonnes of carbon per year (GtC/yr), except the per capita emissions which are in tonnes of carbon per person per year (tC/person/yr). For values in million tonnes of CO2 per year, multiply the values below by 3.664",,,,,,,
,1MtC = 1 million tonne of carbon = 3.664 million tonnes of CO2,,,,,,,
,Methods: Full details of the method are described in Friedlingstein et al (2025) and Andrew and Peters (2025). Full country and fuel data can be found at https://zenodo.org/records/17417124,,,,,,,
,The uncertainty for the global estimates is about ±5 % for a ± 1 sigma confidence level. ,,,,,,,
,Cite as: Friedlingstein et al (2025; see summary tab),,,,,,,
,,,,,,,,
GtC/yr,,,,,,,,
Year,fossil.emissions.excluding.carbonation,Coal,Oil,Gas,Cement.emission,Flaring,Other,Per.Capita
1912,"0,8881","0,8347","0,0429","0,0077","0,0021","0,0000","0,0006","0,0005"
1913,"0,9620","0,9013","0,0497","0,0081","0,0023","0,0000","0,0007","0,0005"
1914,"0,8727","0,8109","0,0508","0,0082","0,0022","0,0000","0,0006","0,0005"
1915,"0,8592","0,7937","0,0539","0,0087","0,0022","0,0000","0,0007","0,0005"
1916,"0,9280","0,8558","0,0587","0,0105","0,0023","0,0000","0,0007","0,0005"
1917,"0,9707","0,8913","0,0653","0,0111","0,0023","0,0000","0,0007","0,0005"
1918,"0,9569","0,8777","0,0669","0,0100","0,0018","0,0000","0,0006","0,0005"
1919,"0,8300","0,7424","0,0746","0,0104","0,0020","0,0000","0,0006","0,0004"
1920,"0,9680","0,8550","0,0985","0,0114","0,0025","0,0000","0,0006","0,0005"
1921,"0,8502","0,7293","0,1084","0,0096","0,0024","0,0000","0,0005","0,0004"
1922,"0,8910","0,7569","0,1196","0,0109","0,0029","0,0000","0,0007","0,0005"
1923,"1,0106","0,8596","0,1325","0,0143","0,0034","0,0000","0,0007","0,0005"
1924,"1,0142","0,8613","0,1321","0,0163","0,0037","0,0000","0,0007","0,0005"
1925,"1,0209","0,8607","0,1380","0,0174","0,0039","0,0000","0,0008","0,0005"
1926,"1,0037","0,8417","0,1382","0,0189","0,0040","0,0000","0,0008","0,0005"
1927,"1,0952","0,9182","0,1512","0,0207","0,0042","0,0000","0,0008","0,0005"
1928,"1,0907","0,9027","0,1549","0,0226","0,0097","0,0000","0,0008","0,0005"
1929,"1,1704","0,9618","0,1697","0,0281","0,0101","0,0000","0,0008","0,0006"
1930,"1,0803","0,8778","0,1637","0,0284","0,0097","0,0000","0,0006","0,0005"
1931,"0,9660","0,7733","0,1584","0,0254","0,0084","0,0000","0,0005","0,0005"
1932,"0,8713","0,6884","0,1517","0,0241","0,0067","0,0000","0,0004","0,0004"
1933,"0,9178","0,7202","0,1658","0,0248","0,0065","0,0000","0,0004","0,0004"
1934,"0,9979","0,7862","0,1757","0,0278","0,0078","0,0000","0,0004","0,0005"
1935,"1,0469","0,8183","0,1889","0,0304","0,0087","0,0000","0,0005","0,0005"
1936,"1,1485","0,8973","0,2056","0,0343","0,0106","0,0000","0,0007","0,0005"
1937,"1,2273","0,9460","0,2311","0,0384","0,0111","0,0000","0,0007","0,0005"
1938,"1,1544","0,8817","0,2246","0,0370","0,0105","0,0000","0,0006","0,0005"
1939,"1,2200","0,9377","0,2332","0,0386","0,0097","0,0000","0,0008","0,0005"
1940,"1,3331","1,0359","0,2459","0,0419","0,0086","0,0000","0,0009","0,0006"
1941,"1,3644","1,0606","0,2490","0,0419","0,0118","0,0000","0,0011","0,0006"
1942,"1,3599","1,0673","0,2357","0,0453","0,0105","0,0000","0,0011","0,0006"
1943,"1,3852","1,0717","0,2529","0,0499","0,0095","0,0000","0,0012","0,0006"
1944,"1,4090","1,0560","0,2917","0,0539","0,0062","0,0000","0,0012","0,0006"
1945,"1,1707","0,8187","0,2854","0,0591","0,0063","0,0000","0,0011","0,0005"
1946,"1,2578","0,8832","0,3025","0,0611","0,0099","0,0000","0,0011","0,0005"
1947,"1,4097","0,9889","0,3402","0,0677","0,0118","0,0000","0,0012","0,0006"
1948,"1,4869","1,0209","0,3741","0,0765","0,0141","0,0000","0,0013","0,0006"
1949,"1,4203","0,9681","0,3531","0,0820","0,0159","0,0000","0,0011","0,0006"
1950,"1,6186","1,0589","0,4235","0,0964","0,0183","0,0201","0,0014","0,0006"
1951,"1,7417","1,1147","0,4695","0,1136","0,0207","0,0218","0,0015","0,0007"
1952,"1,7652","1,0999","0,4965","0,1220","0,0220","0,0233","0,0015","0,0007"
1953,"1,8152","1,1084","0,5289","0,1295","0,0244","0,0222","0,0018","0,0007"
1954,"1,8531","1,1064","0,5607","0,1368","0,0265","0,0212","0,0016","0,0007"
1955,"2,0317","1,1971","0,6276","0,1494","0,0293","0,0264","0,0019","0,0007"
1956,"2,1633","1,2577","0,6821","0,1603","0,0318","0,0295","0,0019","0,0008"
1957,"2,2342","1,2805","0,7129","0,1765","0,0334","0,0290","0,0019","0,0008"
1958,"2,2974","1,2995","0,7421","0,1926","0,0354","0,0260","0,0017","0,0008"
1959,"2,4168","1,3521","0,7909","0,2069","0,0396","0,0250","0,0023","0,0008"
1960,"2,5619","1,4078","0,8515","0,2278","0,0430","0,0243","0,0075","0,0008"
1961,"2,5696","1,3494","0,9031","0,2408","0,0448","0,0235","0,0080","0,0008"
1962,"2,6603","1,3451","0,9711","0,2641","0,0481","0,0235","0,0083","0,0009"
1963,"2,8021","1,3941","1,0381","0,2857","0,0508","0,0247","0,0087","0,0009"
1964,"2,9543","1,4228","1,1202","0,3147","0,0563","0,0308","0,0095","0,0009"
1965,"3,0870","1,4435","1,2035","0,3359","0,0591","0,0356","0,0094","0,0009"
1966,"3,2376","1,4601","1,2988","0,3657","0,0636","0,0395","0,0099","0,0010"
1967,"3,3399","1,4361","1,3850","0,3911","0,0655","0,0521","0,0102","0,0010"
1968,"3,5222","1,4519","1,5088","0,4257","0,0697","0,0556","0,0105","0,0010"
1969,"3,7559","1,5061","1,6317","0,4664","0,0739","0,0666","0,0114","0,0010"
1970,"4,0664","1,5554","1,8556","0,4888","0,0787","0,0758","0,0121","0,0011"
1971,"4,2314","1,5557","1,9653","0,5277","0,0827","0,0877","0,0122","0,0011"
1972,"4,4281","1,5533","2,1192","0,5601","0,0877","0,0947","0,0131","0,0012"
1973,"4,6608","1,5996","2,2434","0,6012","0,0928","0,1098","0,0141","0,0012"
1974,"4,6392","1,5987","2,2105","0,6159","0,0930","0,1068","0,0143","0,0012"
1975,"4,6366","1,6426","2,1848","0,6117","0,0928","0,0919","0,0129","0,0011"
1976,"4,8751","1,6993","2,3132","0,6438","0,0972","0,1079","0,0137","0,0012"
1977,"5,0104","1,7399","2,3929","0,6582","0,1017","0,1041","0,0136","0,0012"
1978,"5,1923","1,7768","2,4928","0,6937","0,1086","0,1065","0,0139","0,0012"
1979,"5,3244","1,8559","2,5176","0,7282","0,1102","0,0983","0,0143","0,0012"
1980,"5,2974","1,9064","2,4324","0,7482","0,1109","0,0864","0,0132","0,0012"
1981,"5,1528","1,8949","2,3153","0,7542","0,1109","0,0647","0,0127","0,0011"
1982,"5,1118","1,9288","2,2588","0,7373","0,1103","0,0643","0,0124","0,0011"
1983,"5,1588","1,9840","2,2420","0,7487","0,1128","0,0581","0,0133","0,0011"
1984,"5,3104","2,0704","2,2486","0,8111","0,1149","0,0510","0,0143","0,0011"
1985,"5,4981","2,2229","2,2510","0,8433","0,1162","0,0495","0,0152","0,0011"
1986,"5,5781","2,2548","2,3173","0,8228","0,1206","0,0463","0,0164","0,0011"
1987,"5,7604","2,3333","2,3415","0,8956","0,1251","0,0445","0,0204","0,0011"
1988,"5,9822","2,4117","2,4261","0,9378","0,1315","0,0507","0,0244","0,0012"
1989,"6,0590","2,4093","2,4665","0,9839","0,1343","0,0412","0,0238","0,0012"
1990,"6,2042","2,3635","2,5099","1,0344","0,1344","0,0701","0,0918","0,0012"
1991,"6,3334","2,3401","2,6355","1,0512","0,1377","0,0743","0,0946","0,0012"
1992,"6,1464","2,2820","2,4985","1,0648","0,1435","0,0654","0,0921","0,0011"
1993,"6,2090","2,3117","2,5034","1,0938","0,1500","0,0634","0,0867","0,0011"
